x1,y1,z1,theta1,x2,y2,z2,theta2,x3,y3,z3,theta3,x4,y4,z4,theta4,x5,y5,z5,theta5
307.200000,113.944501,0.000000,-29.466400,92.800000,85.217972,50.000000,-20.387122,307.200000,58.432494,100.000000,3.887723,92.800000,55.508743,150.000000,-31.441088,307.200000,25.029005,200.000000,8.011259
307.600000,113.718502,0.000000,-29.529182,92.400000,85.069315,50.000000,-20.428168,307.600000,58.459677,100.000000,4.305966,92.400000,55.264188,150.000000,-31.363045,307.600000,25.085301,200.000000,8.147401
308.000000,113.491923,0.000000,-29.581419,92.000000,84.920333,50.000000,-20.465398,308.000000,58.489795,100.000000,4.720905,92.000000,55.020381,150.000000,-31.280843,308.000000,25.142567,200.000000,8.280874
308.400000,113.264863,0.000000,-29.623163,91.600000,84.771054,50.000000,-20.498824,308.400000,58.522828,100.000000,5.132403,91.600000,54.777360,150.000000,-31.194476,308.400000,25.200785,200.000000,8.411657
308.800000,113.037418,0.000000,-29.654463,91.200000,84.621510,50.000000,-20.528457,308.800000,58.558755,100.000000,5.540326,91.200000,54.535164,150.000000,-31.103934,308.800000,25.259935,200.000000,8.539730
309.200000,112.809683,0.000000,-29.675364,90.800000,84.471729,50.000000,-20.554309,309.200000,58.597555,100.000000,5.944544,90.800000,54.293831,150.000000,-31.009209,309.200000,25.319999,200.000000,8.665073
309.600000,112.581755,0.000000,-29.685913,90.400000,84.321743,50.000000,-20.576393,309.600000,58.639205,100.000000,6.344930,90.400000,54.053399,150.000000,-30.910293,309.600000,25.380958,200.000000,8.787668
310.000000,112.353729,0.000000,-29.686152,90.000000,84.171581,50.000000,-20.594722,310.000000,58.683683,100.000000,6.741361,90.000000,53.813907,150.000000,-30.807175,310.000000,25.442793,200.000000,8.907497
310.400000,112.125701,0.000000,-29.676121,89.600000,84.021273,50.000000,-20.609308,310.400000,58.730965,100.000000,7.133720,89.600000,53.575391,150.000000,-30.699846,310.400000,25.505485,200.000000,9.024544
310.800000,111.897766,0.000000,-29.655859,89.200000,83.870849,50.000000,-20.620164,310.800000,58.781027,100.000000,7.521891,89.200000,53.337890,150.000000,-30.588297,310.800000,25.569014,200.000000,9.138793
311.200000,111.670019,0.000000,-29.625404,88.800000,83.720338,50.000000,-20.627303,311.200000,58.833843,100.000000,7.905765,88.800000,53.101441,150.000000,-30.472518,311.200000,25.633362,200.000000,9.250228
311.600000,111.442552,0.000000,-29.584789,88.400000,83.569770,50.000000,-20.630739,311.600000,58.889389,100.000000,8.285234,88.400000,52.866081,150.000000,-30.352498,311.600000,25.698508,200.000000,9.358836
312.000000,111.215461,0.000000,-29.534048,88.000000,83.419175,50.000000,-20.630485,312.000000,58.947637,100.000000,8.660198,88.000000,52.631848,150.000000,-30.228228,312.000000,25.764432,200.000000,9.464603
312.400000,110.988838,0.000000,-29.473213,87.600000,83.268582,50.000000,-20.626554,312.400000,59.008561,100.000000,9.030558,87.600000,52.398779,150.000000,-30.099697,312.400000,25.831115,200.000000,9.567517
312.800000,110.762776,0.000000,-29.402312,87.200000,83.118020,50.000000,-20.618960,312.800000,59.072134,100.000000,9.396219,87.200000,52.166910,150.000000,-29.966894,312.800000,25.898537,200.000000,9.667566
313.200000,110.537366,0.000000,-29.321375,86.800000,82.967519,50.000000,-20.607718,313.200000,59.138326,100.000000,9.757093,86.800000,51.936278,150.000000,-29.829810,313.200000,25.966677,200.000000,9.764738
313.600000,110.312700,0.000000,-29.230428,86.400000,82.817107,50.000000,-20.592841,313.600000,59.207110,100.000000,10.113092,86.400000,51.706919,150.000000,-29.688433,313.600000,26.035515,200.000000,9.859025
314.000000,110.088869,0.000000,-29.129497,86.000000,82.666814,50.000000,-20.574344,314.000000,59.278455,100.000000,10.464135,86.000000,51.478870,150.000000,-29.542753,314.000000,26.105032,200.000000,9.950415
314.400000,109.865962,0.000000,-29.018607,85.600000,82.516669,50.000000,-20.552241,314.400000,59.352332,100.000000,10.810145,85.600000,51.252167,150.000000,-29.392759,314.400000,26.175206,200.000000,10.038902
314.800000,109.644069,0.000000,-28.897782,85.200000,82.366699,50.000000,-20.526547,314.800000,59.428709,100.000000,11.151046,85.200000,51.026845,150.000000,-29.238441,314.800000,26.246017,200.000000,10.124476
315.200000,109.423277,0.000000,-28.767043,84.800000,82.216934,50.000000,-20.497278,315.200000,59.507556,100.000000,11.486770,84.800000,50.802940,150.000000,-29.079788,315.200000,26.317444,200.000000,10.207132
315.600000,109.203675,0.000000,-28.626415,84.400000,82.067402,50.000000,-20.464447,315.600000,59.588841,100.000000,11.817249,84.400000,50.580488,150.000000,-28.916789,315.600000,26.389467,200.000000,10.286862
316.000000,108.985348,0.000000,-28.475919,84.000000,81.918131,50.000000,-20.428071,316.000000,59.672531,100.000000,12.142422,84.000000,50.359523,150.000000,-28.749434,316.000000,26.462064,200.000000,10.363661
316.400000,108.768384,0.000000,-28.315577,83.600000,81.769149,50.000000,-20.388164,316.400000,59.758593,100.000000,12.462228,83.600000,50.140081,150.000000,-28.577714,316.400000,26.535216,200.000000,10.437524
316.800000,108.552866,0.000000,-28.145410,83.200000,81.620484,50.000000,-20.344744,316.800000,59.846995,100.000000,12.776614,83.200000,49.922195,150.000000,-28.401617,316.800000,26.608900,200.000000,10.508447
317.200000,108.338878,0.000000,-27.965442,82.800000,81.472164,50.000000,-20.297826,317.200000,59.937701,100.000000,13.085526,82.800000,49.705902,150.000000,-28.221135,317.200000,26.683097,200.000000,10.576427
317.600000,108.126504,0.000000,-27.775693,82.400000,81.324217,50.000000,-20.247425,317.600000,60.030677,100.000000,13.388916,82.400000,49.491233,150.000000,-28.036257,317.600000,26.757784,200.000000,10.641460
318.000000,107.915824,0.000000,-27.576189,82.000000,81.176670,50.000000,-20.193560,318.000000,60.125889,100.000000,13.686741,82.000000,49.278225,150.000000,-27.846975,318.000000,26.832942,200.000000,10.703545
318.400000,107.706921,0.000000,-27.366953,81.600000,81.029550,50.000000,-20.136246,318.400000,60.223300,100.000000,13.978956,81.600000,49.066910,150.000000,-27.653280,318.400000,26.908548,200.000000,10.762680
318.800000,107.499873,0.000000,-27.148010,81.200000,80.882883,50.000000,-20.075500,318.800000,60.322875,100.000000,14.265525,81.200000,48.857321,150.000000,-27.455162,318.800000,26.984583,200.000000,10.818865
319.200000,107.294760,0.000000,-26.919387,80.800000,80.736698,50.000000,-20.011340,319.200000,60.424578,100.000000,14.546411,80.800000,48.649492,150.000000,-27.252616,319.200000,27.061023,200.000000,10.872099
319.600000,107.091658,0.000000,-26.681113,80.400000,80.591020,50.000000,-19.943784,319.600000,60.528371,100.000000,14.821582,80.400000,48.443455,150.000000,-27.045631,319.600000,27.137849,200.000000,10.922383
320.000000,106.890644,0.000000,-26.433219,80.000000,80.445877,50.000000,-19.872850,320.000000,60.634216,100.000000,15.091008,80.000000,48.239243,150.000000,-26.834203,320.000000,27.215039,200.000000,10.969718
320.400000,106.691793,0.000000,-26.175737,79.600000,80.301293,50.000000,-19.798555,320.400000,60.742077,100.000000,15.354662,79.600000,48.036889,150.000000,-26.618324,320.400000,27.292572,200.000000,11.014106
320.800000,106.495179,0.000000,-25.908704,79.200000,80.157295,50.000000,-19.720918,320.800000,60.851915,100.000000,15.612520,79.200000,47.836424,150.000000,-26.397988,320.800000,27.370426,200.000000,11.055551
321.200000,106.300875,0.000000,-25.632157,78.800000,80.013910,50.000000,-19.639959,321.200000,60.963692,100.000000,15.864560,78.800000,47.637880,150.000000,-26.173191,321.200000,27.448581,200.000000,11.094054
321.600000,106.108951,0.000000,-25.346138,78.400000,79.871162,50.000000,-19.555696,321.600000,61.077367,100.000000,16.110762,78.400000,47.441288,150.000000,-25.943928,321.600000,27.527014,200.000000,11.129619
322.000000,105.919477,0.000000,-25.050693,78.000000,79.729077,50.000000,-19.468149,322.000000,61.192903,100.000000,16.351111,78.000000,47.246679,150.000000,-25.710195,322.000000,27.605706,200.000000,11.162252
322.400000,105.732523,0.000000,-24.745870,77.600000,79.587680,50.000000,-19.377338,322.400000,61.310258,100.000000,16.585592,77.600000,47.054084,150.000000,-25.471989,322.400000,27.684634,200.000000,11.191956
322.800000,105.548156,0.000000,-24.431723,77.200000,79.446995,50.000000,-19.283283,322.800000,61.429394,100.000000,16.814192,77.200000,46.863534,150.000000,-25.229309,322.800000,27.763778,200.000000,11.218739
323.200000,105.366440,0.000000,-24.108310,76.800000,79.307048,50.000000,-19.186005,323.200000,61.550269,100.000000,17.036901,76.800000,46.675058,150.000000,-24.982154,323.200000,27.843116,200.000000,11.242605
323.600000,105.187442,0.000000,-23.775693,76.400000,79.167863,50.000000,-19.085526,323.600000,61.672843,100.000000,17.253710,76.400000,46.488687,150.000000,-24.730523,323.600000,27.922628,200.000000,11.263561
324.000000,105.011224,0.000000,-23.433941,76.000000,79.029464,50.000000,-18.981866,324.000000,61.797075,100.000000,17.464615,76.000000,46.304449,150.000000,-24.474418,324.000000,28.002291,200.000000,11.281616
324.400000,104.837847,0.000000,-23.083125,75.600000,78.891874,50.000000,-18.875049,324.400000,61.922923,100.000000,17.669609,75.600000,46.122375,150.000000,-24.213841,324.400000,28.082085,200.000000,11.296776
324.800000,104.667372,0.000000,-22.723327,75.200000,78.755118,50.000000,-18.765095,324.800000,62.050345,100.000000,17.868691,75.200000,45.942491,150.000000,-23.948795,324.800000,28.161990,200.000000,11.309051
325.200000,104.499857,0.000000,-22.354631,74.800000,78.619219,50.000000,-18.652028,325.200000,62.179300,100.000000,18.061860,74.800000,45.764828,150.000000,-23.679285,325.200000,28.241983,200.000000,11.318450
325.600000,104.335359,0.000000,-21.977128,74.400000,78.484200,50.000000,-18.535872,325.600000,62.309746,100.000000,18.249115,74.400000,45.589413,150.000000,-23.405316,325.600000,28.322045,200.000000,11.324981
326.000000,104.173934,0.000000,-21.590919,74.000000,78.350083,50.000000,-18.416650,326.000000,62.441639,100.000000,18.430459,74.000000,45.416273,150.000000,-23.126897,326.000000,28.402154,200.000000,11.328657
326.400000,104.015636,0.000000,-21.196108,73.600000,78.216892,50.000000,-18.294387,326.400000,62.574938,100.000000,18.605896,73.600000,45.245437,150.000000,-22.844035,326.400000,28.482290,200.000000,11.329486
326.800000,103.860518,0.000000,-20.792810,73.200000,78.084648,50.000000,-18.169107,326.800000,62.709598,100.000000,18.775430,73.200000,45.076930,150.000000,-22.556741,326.800000,28.562432,200.000000,11.327481
327.200000,103.708630,0.000000,-20.381144,72.800000,77.953373,50.000000,-18.040835,327.200000,62.845578,100.000000,18.939067,72.800000,44.910781,150.000000,-22.265027,327.200000,28.642560,200.000000,11.322654
327.600000,103.560021,0.000000,-19.961240,72.400000,77.823090,50.000000,-17.909598,327.600000,62.982834,100.000000,19.096814,72.400000,44.747014,150.000000,-21.968905,327.600000,28.722652,200.000000,11.315017
328.000000,103.414739,0.000000,-19.533236,72.000000,77.693820,50.000000,-17.775422,328.000000,63.121321,100.000000,19.248681,72.000000,44.585656,150.000000,-21.668391,328.000000,28.802689,200.000000,11.304583
328.400000,103.272830,0.000000,-19.097277,71.600000,77.565583,50.000000,-17.638334,328.400000,63.260997,100.000000,19.394675,71.600000,44.426732,150.000000,-21.363502,328.400000,28.882650,200.000000,11.291365
328.800000,103.134339,0.000000,-18.653518,71.200000,77.438401,50.000000,-17.498362,328.800000,63.401817,100.000000,19.534809,71.200000,44.270268,150.000000,-21.054255,328.800000,28.962515,200.000000,11.275379
329.200000,102.999308,0.000000,-18.202121,70.800000,77.312294,50.000000,-17.355532,329.200000,63.543738,100.000000,19.669092,70.800000,44.116287,150.000000,-20.740672,329.200000,29.042265,200.000000,11.256637
329.600000,102.867779,0.000000,-17.743260,70.400000,77.187282,50.000000,-17.209875,329.600000,63.686716,100.000000,19.797538,70.400000,43.964815,150.000000,-20.422774,329.600000,29.121878,200.000000,11.235157
330.000000,102.739790,0.000000,-17.277117,70.000000,77.063386,50.000000,-17.061420,330.000000,63.830705,100.000000,19.920159,70.000000,43.815876,150.000000,-20.100587,330.000000,29.201335,200.000000,11.210952
330.400000,102.615379,0.000000,-16.803882,69.600000,76.940625,50.000000,-16.910195,330.400000,63.975662,100.000000,20.036969,69.600000,43.669492,150.000000,-19.774136,330.400000,29.280617,200.000000,11.184040
330.800000,102.494582,0.000000,-16.323755,69.200000,76.819018,50.000000,-16.756233,330.800000,64.121543,100.000000,20.147984,69.200000,43.525687,150.000000,-19.443449,330.800000,29.359703,200.000000,11.154438
331.200000,102.377434,0.000000,-15.836947,68.800000,76.698584,50.000000,-16.599563,331.200000,64.268302,100.000000,20.253217,68.800000,43.384484,150.000000,-19.108558,331.200000,29.438575,200.000000,11.122162
331.600000,102.263966,0.000000,-15.343676,68.400000,76.579342,50.000000,-16.440217,331.600000,64.415895,100.000000,20.352686,68.400000,43.245904,150.000000,-18.769494,331.600000,29.517212,200.000000,11.087231
332.000000,102.154211,0.000000,-14.844173,68.000000,76.461311,50.000000,-16.278229,332.000000,64.564278,100.000000,20.446406,68.000000,43.109971,150.000000,-18.426294,332.000000,29.595596,200.000000,11.049663
332.400000,102.048197,0.000000,-14.338674,67.600000,76.344507,50.000000,-16.113631,332.400000,64.713406,100.000000,20.534395,67.600000,42.976705,150.000000,-18.078995,332.400000,29.673708,200.000000,11.009477
332.800000,101.945950,0.000000,-13.827428,67.200000,76.228950,50.000000,-15.946456,332.800000,64.863233,100.000000,20.616670,67.200000,42.846127,150.000000,-17.727635,332.800000,29.751529,200.000000,10.966693
333.200000,101.847498,0.000000,-13.310691,66.800000,76.114657,50.000000,-15.776739,333.200000,65.013716,100.000000,20.693249,66.800000,42.718258,150.000000,-17.372258,333.200000,29.829040,200.000000,10.921329
333.600000,101.752863,0.000000,-12.788729,66.400000,76.001643,50.000000,-15.604516,333.600000,65.164810,100.000000,20.764152,66.400000,42.593118,150.000000,-17.012908,333.600000,29.906222,200.000000,10.873408
334.000000,101.662068,0.000000,-12.261815,66.000000,75.889927,50.000000,-15.429821,334.000000,65.316469,100.000000,20.829396,66.000000,42.470727,150.000000,-16.649633,334.000000,29.983058,200.000000,10.822949
334.400000,101.575133,0.000000,-11.730233,65.600000,75.779525,50.000000,-15.252691,334.400000,65.468650,100.000000,20.889002,65.600000,42.351105,150.000000,-16.282481,334.400000,30.059528,200.000000,10.769975
334.800000,101.492077,0.000000,-11.194274,65.200000,75.670452,50.000000,-15.073163,334.800000,65.621307,100.000000,20.942989,65.200000,42.234269,150.000000,-15.911506,334.800000,30.135615,200.000000,10.714507
335.200000,101.412916,0.000000,-10.654235,64.800000,75.562725,50.000000,-14.891275,335.200000,65.774396,100.000000,20.991377,64.800000,42.120239,150.000000,-15.536761,335.200000,30.211300,200.000000,10.656568
335.600000,101.337666,0.000000,-10.110424,64.400000,75.456358,50.000000,-14.707066,335.600000,65.927873,100.000000,21.034187,64.400000,42.009033,150.000000,-15.158306,335.600000,30.286567,200.000000,10.596182
336.000000,101.266340,0.000000,-9.563154,64.000000,75.351368,50.000000,-14.520574,336.000000,66.081692,100.000000,21.071441,64.000000,41.900668,150.000000,-14.776199,336.000000,30.361398,200.000000,10.533371
336.400000,101.198950,0.000000,-9.012743,63.600000,75.247767,50.000000,-14.331840,336.400000,66.235810,100.000000,21.103158,63.600000,41.795161,150.000000,-14.390504,336.400000,30.435774,200.000000,10.468160
336.800000,101.135505,0.000000,-8.459517,63.200000,75.145572,50.000000,-14.140903,336.800000,66.390183,100.000000,21.129361,63.200000,41.692529,150.000000,-14.001287,336.800000,30.509680,200.000000,10.400574
337.200000,101.076014,0.000000,-7.903808,62.800000,75.044795,50.000000,-13.947806,337.200000,66.544765,100.000000,21.150072,62.800000,41.592789,150.000000,-13.608615,337.200000,30.583098,200.000000,10.330638
337.600000,101.020482,0.000000,-7.345951,62.400000,74.945451,50.000000,-13.752589,337.600000,66.699514,100.000000,21.165312,62.400000,41.495955,150.000000,-13.212560,337.600000,30.656011,200.000000,10.258377
338.000000,100.968915,0.000000,-6.786286,62.000000,74.847552,50.000000,-13.555297,338.000000,66.854386,100.000000,21.175105,62.000000,41.402043,150.000000,-12.813195,338.000000,30.728403,200.000000,10.183817
338.400000,100.921315,0.000000,-6.225156,61.600000,74.751113,50.000000,-13.355971,338.400000,67.009335,100.000000,21.179473,61.600000,41.311068,150.000000,-12.410597,338.400000,30.800258,200.000000,10.106986
338.800000,100.877683,0.000000,-5.662909,61.200000,74.656144,50.000000,-13.154656,338.800000,67.164320,100.000000,21.178439,61.200000,41.223045,150.000000,-12.004846,338.800000,30.871559,200.000000,10.027911
339.200000,100.838019,0.000000,-5.099893,60.800000,74.562659,50.000000,-12.951397,339.200000,67.319297,100.000000,21.172027,60.800000,41.137987,150.000000,-11.596022,339.200000,30.942291,200.000000,9.946618
339.600000,100.802321,0.000000,-4.536459,60.400000,74.470669,50.000000,-12.746239,339.600000,67.474222,100.000000,21.160260,60.400000,41.055908,150.000000,-11.184211,339.600000,31.012437,200.000000,9.863138
340.000000,100.770584,0.000000,-3.972959,60.000000,74.380186,50.000000,-12.539228,340.000000,67.629053,100.000000,21.143163,60.000000,40.976820,150.000000,-10.769500,340.000000,31.081983,200.000000,9.777497
340.400000,100.742803,0.000000,-3.409743,59.600000,74.291220,50.000000,-12.330411,340.400000,67.783746,100.000000,21.120760,59.600000,40.900737,150.000000,-10.351978,340.400000,31.150914,200.000000,9.689725
340.800000,100.718970,0.000000,-2.847163,59.200000,74.203784,50.000000,-12.119835,340.800000,67.938260,100.000000,21.093076,59.200000,40.827670,150.000000,-9.931738,340.800000,31.219213,200.000000,9.599853
341.200000,100.699077,0.000000,-2.285570,58.800000,74.117886,50.000000,-11.907549,341.200000,68.092552,100.000000,21.060135,58.800000,40.757630,150.000000,-9.508875,341.200000,31.286867,200.000000,9.507910
341.600000,100.683112,0.000000,-1.725311,58.400000,74.033538,50.000000,-11.693600,341.600000,68.246579,100.000000,21.021964,58.400000,40.690629,150.000000,-9.083486,341.600000,31.353861,200.000000,9.413926
342.000000,100.671064,0.000000,-1.166731,58.000000,73.950749,50.000000,-11.478038,342.000000,68.400301,100.000000,20.978589,58.000000,40.626678,150.000000,-8.655670,342.000000,31.420180,200.000000,9.317934
342.400000,100.662917,0.000000,-0.610174,57.600000,73.869527,50.000000,-11.260913,342.400000,68.553675,100.000000,20.930035,57.600000,40.565786,150.000000,-8.225531,342.400000,31.485811,200.000000,9.219964
342.800000,100.658657,0.000000,-0.055977,57.200000,73.789883,50.000000,-11.042276,342.800000,68.706660,100.000000,20.876330,57.200000,40.507963,150.000000,-7.793172,342.800000,31.550740,200.000000,9.120049
343.200000,100.658267,0.000000,0.495526,56.800000,73.711825,50.000000,-10.822177,343.200000,68.859216,100.000000,20.817500,56.800000,40.453219,150.000000,-7.358701,343.200000,31.614953,200.000000,9.018221
343.600000,100.661726,0.000000,1.044006,56.400000,73.635360,50.000000,-10.600668,343.600000,69.011302,100.000000,20.753574,56.400000,40.401561,150.000000,-6.922225,343.600000,31.678438,200.000000,8.914513
344.000000,100.669015,0.000000,1.589140,56.000000,73.560497,50.000000,-10.377802,344.000000,69.162877,100.000000,20.684579,56.000000,40.352998,150.000000,-6.483856,344.000000,31.741180,200.000000,8.808960
344.400000,100.680113,0.000000,2.130613,55.600000,73.487244,50.000000,-10.153631,344.400000,69.313901,100.000000,20.610544,55.600000,40.307538,150.000000,-6.043706,344.400000,31.803167,200.000000,8.701594
344.800000,100.694994,0.000000,2.668113,55.200000,73.415607,50.000000,-9.928208,344.800000,69.464335,100.000000,20.531498,55.200000,40.265188,150.000000,-5.601890,344.800000,31.864387,200.000000,8.592450
345.200000,100.713634,0.000000,3.201339,54.800000,73.345593,50.000000,-9.701588,345.200000,69.614140,100.000000,20.447472,54.800000,40.225954,150.000000,-5.158524,345.200000,31.924827,200.000000,8.481563
345.600000,100.736007,0.000000,3.729995,54.400000,73.277208,50.000000,-9.473824,345.600000,69.763276,100.000000,20.358495,54.400000,40.189843,150.000000,-4.713727,345.600000,31.984476,200.000000,8.368968
346.000000,100.762084,0.000000,4.253797,54.000000,73.210459,50.000000,-9.244970,346.000000,69.911705,100.000000,20.264599,54.000000,40.156861,150.000000,-4.267618,346.000000,32.043322,200.000000,8.254702
346.400000,100.791836,0.000000,4.772464,53.600000,73.145351,50.000000,-9.015084,346.400000,70.059388,100.000000,20.165814,53.600000,40.127012,150.000000,-3.820318,346.400000,32.101353,200.000000,8.138799
346.800000,100.825231,0.000000,5.285728,53.200000,73.081889,50.000000,-8.784219,346.800000,70.206289,100.000000,20.062175,53.200000,40.100302,150.000000,-3.371948,346.800000,32.158557,200.000000,8.021297
347.200000,100.862238,0.000000,5.793330,52.800000,73.020078,50.000000,-8.552431,347.200000,70.352368,100.000000,19.953713,52.800000,40.076734,150.000000,-2.922633,347.200000,32.214925,200.000000,7.902232
347.600000,100.902821,0.000000,6.295017,52.400000,72.959924,50.000000,-8.319778,347.600000,70.497591,100.000000,19.840463,52.400000,40.056312,150.000000,-2.472497,347.600000,32.270446,200.000000,7.781643
348.000000,100.946946,0.000000,6.790550,52.000000,72.901429,50.000000,-8.086316,348.000000,70.641919,100.000000,19.722458,52.000000,40.039040,150.000000,-2.021665,348.000000,32.325108,200.000000,7.659565
348.400000,100.994577,0.000000,7.279697,51.600000,72.844598,50.000000,-7.852101,348.400000,70.785316,100.000000,19.599735,51.600000,40.024920,150.000000,-1.570264,348.400000,32.378903,200.000000,7.536039
348.800000,101.045674,0.000000,7.762237,51.200000,72.789434,50.000000,-7.617192,348.800000,70.927748,100.000000,19.472330,51.200000,40.013955,150.000000,-1.118419,348.800000,32.431820,200.000000,7.411101
349.200000,101.100198,0.000000,8.237957,50.800000,72.735941,50.000000,-7.381645,349.200000,71.069178,100.000000,19.340280,50.800000,40.006146,150.000000,-0.666259,349.200000,32.483850,200.000000,7.284792
349.600000,101.158110,0.000000,8.706656,50.400000,72.684120,50.000000,-7.145519,349.600000,71.209572,100.000000,19.203623,50.400000,40.001495,150.000000,-0.213910,349.600000,32.534983,200.000000,7.157149
350.000000,101.219366,0.000000,9.168143,50.000000,72.633975,50.000000,-6.908871,350.000000,71.348895,100.000000,19.062398,50.000000,40.000001,150.000000,0.238499,350.000000,32.585211,200.000000,7.028213
350.400000,101.283924,0.000000,9.622236,49.600000,72.585507,50.000000,-6.671761,350.400000,71.487113,100.000000,18.916645,49.600000,40.001666,150.000000,0.690841,350.400000,32.634525,200.000000,6.898023
350.800000,101.351738,0.000000,10.068764,49.200000,72.538717,50.000000,-6.434245,350.800000,71.624194,100.000000,18.766406,49.200000,40.006489,150.000000,1.142987,350.800000,32.682916,200.000000,6.766620
351.200000,101.422764,0.000000,10.507563,48.800000,72.493608,50.000000,-6.196383,351.200000,71.760103,100.000000,18.611721,48.800000,40.014470,150.000000,1.594811,351.200000,32.730377,200.000000,6.634044
351.600000,101.496954,0.000000,10.938483,48.400000,72.450180,50.000000,-5.958234,351.600000,71.894809,100.000000,18.452635,48.400000,40.025607,150.000000,2.046185,351.600000,32.776899,200.000000,6.500336
352.000000,101.574261,0.000000,11.361381,48.000000,72.408433,50.000000,-5.719855,352.000000,72.028280,100.000000,18.289191,48.000000,40.039898,150.000000,2.496982,352.000000,32.822476,200.000000,6.365536
352.400000,101.654634,0.000000,11.776123,47.600000,72.368367,50.000000,-5.481306,352.400000,72.160483,100.000000,18.121435,47.600000,40.057341,150.000000,2.947077,352.400000,32.867099,200.000000,6.229687
352.800000,101.738025,0.000000,12.182585,47.200000,72.329983,50.000000,-5.242646,352.800000,72.291389,100.000000,17.949414,47.200000,40.077934,150.000000,3.396344,352.800000,32.910763,200.000000,6.092829
353.200000,101.824381,0.000000,12.580652,46.800000,72.293280,50.000000,-5.003933,353.200000,72.420967,100.000000,17.773176,46.800000,40.101673,150.000000,3.844658,353.200000,32.953460,200.000000,5.955005
353.600000,101.913649,0.000000,12.970217,46.400000,72.258257,50.000000,-4.765226,353.600000,72.549186,100.000000,17.592769,46.400000,40.128554,150.000000,4.291897,353.600000,32.995184,200.000000,5.816256
354.000000,102.005778,0.000000,13.351183,46.000000,72.224913,50.000000,-4.526584,354.000000,72.676018,100.000000,17.408244,46.000000,40.158573,150.000000,4.737938,354.000000,33.035929,200.000000,5.676624
354.400000,102.100711,0.000000,13.723461,45.600000,72.193245,50.000000,-4.288064,354.400000,72.801434,100.000000,17.219653,45.600000,40.191726,150.000000,5.182660,354.400000,33.075690,200.000000,5.536153
354.800000,102.198394,0.000000,14.086968,45.200000,72.163253,50.000000,-4.049727,354.800000,72.925405,100.000000,17.027048,45.200000,40.228006,150.000000,5.625944,354.800000,33.114460,200.000000,5.394884
355.200000,102.298770,0.000000,14.441630,44.800000,72.134933,50.000000,-3.811629,355.200000,73.047904,100.000000,16.830485,44.800000,40.267410,150.000000,6.067673,355.200000,33.152235,200.000000,5.252861
355.600000,102.401783,0.000000,14.787381,44.400000,72.108284,50.000000,-3.573828,355.600000,73.168903,100.000000,16.630018,44.400000,40.309929,150.000000,6.507729,355.600000,33.189010,200.000000,5.110126
356.000000,102.507373,0.000000,15.124161,44.000000,72.083301,50.000000,-3.336384,356.000000,73.288376,100.000000,16.425705,44.000000,40.355558,150.000000,6.945998,356.000000,33.224781,200.000000,4.966723
356.400000,102.615482,0.000000,15.451918,43.600000,72.059983,50.000000,-3.099352,356.400000,73.406298,100.000000,16.217604,43.600000,40.404289,150.000000,7.382368,356.400000,33.259542,200.000000,4.822694
356.800000,102.726051,0.000000,15.770606,43.200000,72.038324,50.000000,-2.862790,356.800000,73.522642,100.000000,16.005776,43.200000,40.456115,150.000000,7.816727,356.800000,33.293291,200.000000,4.678083
357.200000,102.839018,0.000000,16.080184,42.800000,72.018321,50.000000,-2.626756,357.200000,73.637384,100.000000,15.790282,42.800000,40.511027,150.000000,8.248968,357.200000,33.326022,200.000000,4.532934
357.600000,102.954322,0.000000,16.380618,42.400000,71.999970,50.000000,-2.391306,357.600000,73.750499,100.000000,15.571185,42.400000,40.569017,150.000000,8.678984,357.600000,33.357735,200.000000,4.387289
358.000000,103.071901,0.000000,16.671882,42.000000,71.983266,50.000000,-2.156495,358.000000,73.861964,100.000000,15.348550,42.000000,40.630075,150.000000,9.106670,358.000000,33.388424,200.000000,4.241192
358.400000,103.191693,0.000000,16.953950,41.600000,71.968204,50.000000,-1.922381,358.400000,73.971756,100.000000,15.122441,41.600000,40.694193,150.000000,9.531924,358.400000,33.418087,200.000000,4.094687
358.800000,103.313634,0.000000,17.226805,41.200000,71.954778,50.000000,-1.689018,358.800000,74.079852,100.000000,14.892928,41.200000,40.761359,150.000000,9.954647,358.800000,33.446722,200.000000,3.947818
359.200000,103.437660,0.000000,17.490435,40.800000,71.942983,50.000000,-1.456461,359.200000,74.186231,100.000000,14.660078,40.800000,40.831563,150.000000,10.374742,359.200000,33.474327,200.000000,3.800628
359.600000,103.563706,0.000000,17.744830,40.400000,71.932813,50.000000,-1.224765,359.600000,74.290872,100.000000,14.423963,40.400000,40.904795,150.000000,10.792113,359.600000,33.500899,200.000000,3.653160
360.000000,103.691707,0.000000,17.989986,40.000000,71.924261,50.000000,-0.993983,360.000000,74.393752,100.000000,14.184654,40.000000,40.981042,150.000000,11.206669,360.000000,33.526437,200.000000,3.505458
360.400000,103.821598,0.000000,18.225902,39.600000,71.917321,50.000000,-0.764170,360.400000,74.494854,100.000000,13.942226,39.600000,41.060292,150.000000,11.618320,360.400000,33.550941,200.000000,3.357566
360.800000,103.953311,0.000000,18.452582,39.200000,71.911986,50.000000,-0.535378,360.800000,74.594157,100.000000,13.696753,39.200000,41.142534,150.000000,12.026979,360.800000,33.574408,200.000000,3.209527
361.200000,104.086782,0.000000,18.670032,38.800000,71.908248,50.000000,-0.307659,361.200000,74.691642,100.000000,13.448311,38.800000,41.227753,150.000000,12.432561,361.200000,33.596838,200.000000,3.061385
